DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,NMI1,NMI2
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,CHIQUITOY,-7.926577,-79.2072,672,2199
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,EL MEDANO,-7.932133,-79.189857,3,8
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,GRUPO CAMPESINO VENCEDORES,-7.943088,-79.202925,4,10
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,NEPEN,-7.9307,-79.265043,32,96
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,SAN JOSE BAJO,-7.903478,-79.238873,52,157
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,SANTIAGO DE CAO,-7.957643,-79.243685,563,2090
LA LIBERTAD,BOLIVAR,LONGOTEA,ACHUVANA,-7.032287,-77.88731,5,16
LA LIBERTAD,BOLIVAR,LONGOTEA,CAPILLAPAMPA,-7.006117,-77.927708,16,38
LA LIBERTAD,BOLIVAR,LONGOTEA,CHAHUARPAMPA,-7.036297,-77.882813,6,20
LA LIBERTAD,BOLIVAR,LONGOTEA,CHOROBAMBA,-7.005167,-77.932712,61,214
LA LIBERTAD,BOLIVAR,LONGOTEA,CIENEGA,-7.043317,-77.867117,5,8
LA LIBERTAD,BOLIVAR,LONGOTEA,EL CALVARIO,-7.045225,-77.864523,0,0
LA LIBERTAD,BOLIVAR,LONGOTEA,EL JARDIN,-6.998508,-77.930552,29,92
LA LIBERTAD,BOLIVAR,LONGOTEA,EL RECREO,-7.028895,-77.888478,13,32
LA LIBERTAD,BOLIVAR,LONGOTEA,LA CURVA,-7.045638,-77.874333,8,30
LA LIBERTAD,BOLIVAR,LONGOTEA,LONGOTEA,-7.043766,-77.872199,79,266
LA LIBERTAD,BOLIVAR,LONGOTEA,NOGAL,-6.984518,-77.93757,2,2
LA LIBERTAD,BOLIVAR,LONGOTEA,PATIPAMPA,-7.011693,-77.926152,14,38
LA LIBERTAD,BOLIVAR,LONGOTEA,ROCOTO,-7.041883,-77.877472,1,1
LA LIBERTAD,BOLIVAR,LONGOTEA,SAN VICENTE DE PAUL,-6.993834,-77.935712,291,954
LA LIBERTAD,BOLIVAR,UCHUMARCA,PUSAC,-6.990308,-77.932462,82,249
LA LIBERTAD,CHEPEN,CHEPEN,ALGARROBAL DE TALAMBO,-7.238202,-79.391727,27,83
LA LIBERTAD,CHEPEN,CHEPEN,CALERA BAJA,-7.269708,-79.395489,58,184
LA LIBERTAD,CHEPEN,CHEPEN,CATALUÑA,-7.158976,-79.352559,7,30
LA LIBERTAD,CHEPEN,CHEPEN,CHEPEN ALTO,-7.246801,-79.412352,116,386
LA LIBERTAD,CHEPEN,CHEPEN,CHEPEN,-7.227637,-79.429461,9733,37466
LA LIBERTAD,CHEPEN,CHEPEN,EL POLVORIN,-7.277155,-79.275896,36,98
LA LIBERTAD,CHEPEN,CHEPEN,EL SALVADOR,-7.182881,-79.413642,270,916
LA LIBERTAD,CHEPEN,CHEPEN,EL SALVADOR,-7.18789,-79.427587,3,11
LA LIBERTAD,CHEPEN,CHEPEN,HUABAL,-7.291638,-79.322888,259,845
LA LIBERTAD,CHEPEN,CHEPEN,ISLA ALTA,-7.168613,-79.378887,6,17
LA LIBERTAD,CHEPEN,CHEPEN,KEIKO SOFIA,-7.157552,-79.359858,3,16
LA LIBERTAD,CHEPEN,CHEPEN,LA ARENITA,-7.276365,-79.301809,45,160
LA LIBERTAD,CHEPEN,CHEPEN,LA MORANA,-7.264408,-79.397457,106,312
LA LIBERTAD,CHEPEN,CHEPEN,LA PUNTA,-7.314858,-79.373319,1,6
LA LIBERTAD,CHEPEN,CHEPEN,MANCOCHE ALTO,-7.172453,-79.380495,12,40
LA LIBERTAD,CHEPEN,CHEPEN,MANCOCHITO,-7.192053,-79.425165,18,66
LA LIBERTAD,CHEPEN,CHEPEN,MARISCAL LA MAR,-7.267248,-79.408079,150,471
LA LIBERTAD,CHEPEN,CHEPEN,PUENTE CHEPEN,-7.309694,-79.341982,34,104
LA LIBERTAD,CHEPEN,CHEPEN,PUENTE GUADALUPE,-7.320321,-79.360245,43,130
LA LIBERTAD,CHEPEN,CHEPEN,PUENTE MAYTA,-7.302717,-79.397127,342,1034
LA LIBERTAD,CHEPEN,CHEPEN,SANTA CECILIA,-7.192444,-79.429829,75,278
LA LIBERTAD,CHEPEN,CHEPEN,TALAMBO,-7.242142,-79.400154,355,1185
LA LIBERTAD,CHEPEN,CHEPEN,ZAPOTAL,-7.27596,-79.298356,57,182
LA LIBERTAD,CHEPEN,PACANGA,CAIN ALTO LA LUNA,-7.194435,-79.47794,10,41
LA LIBERTAD,CHEPEN,PACANGA,CAIN,-7.191772,-79.475235,43,146
LA LIBERTAD,CHEPEN,PACANGA,CERRO BLANCO,-7.140082,-79.447627,45,167
LA LIBERTAD,CHEPEN,PACANGA,CRUZ DE LA LEGUA,-7.167955,-79.542543,6,18
LA LIBERTAD,CHEPEN,PACANGA,CUCHARA,-7.140063,-79.489132,0,0
LA LIBERTAD,CHEPEN,PACANGA,EL ALGARROBAL,-7.176365,-79.415703,95,357
LA LIBERTAD,CHEPEN,PACANGA,EL SANJON,-7.170793,-79.442647,4,11
LA LIBERTAD,CHEPEN,PACANGA,EL TRIUNFO,-7.186107,-79.492755,0,0
LA LIBERTAD,CHEPEN,PACANGA,EL TRUST,-7.160822,-79.383363,1,4
LA LIBERTAD,CHEPEN,PACANGA,HUACA BLANCA ALTA,-7.148133,-79.350037,86,271
LA LIBERTAD,CHEPEN,PACANGA,HUACA BLANCA BAJA,-7.159273,-79.382442,106,333
LA LIBERTAD,CHEPEN,PACANGA,HUACA DE LAS ESTACAS,-7.180032,-79.461475,10,28
LA LIBERTAD,CHEPEN,PACANGA,HUACA RAJADA,-7.180263,-79.490728,0,0
LA LIBERTAD,CHEPEN,PACANGA,LA CAMPIÑA DE MOFO,-7.171317,-79.44595,3,8
LA LIBERTAD,CHEPEN,PACANGA,LA FLORIDA,-7.186503,-79.512438,2,9
LA LIBERTAD,CHEPEN,PACANGA,LOS PARQUES,-7.191399,-79.506482,368,1262
LA LIBERTAD,CHEPEN,PACANGA,MARTIN SANCHEZ,-7.147557,-79.493373,1,2
LA LIBERTAD,CHEPEN,PACANGA,MONTE SECO,-7.135245,-79.511698,62,239
LA LIBERTAD,CHEPEN,PACANGA,NUEVA JERUSALEN,-7.111672,-79.472188,103,358
LA LIBERTAD,CHEPEN,PACANGA,PACANGA,-7.171519,-79.485523,1103,3593
LA LIBERTAD,CHEPEN,PACANGA,PRIMERO DE MAYO,-7.114508,-79.493195,56,343
LA LIBERTAD,CHEPEN,PACANGA,QUITO,-7.164733,-79.450902,77,252
LA LIBERTAD,CHEPEN,PACANGA,SAN CAYETANO,-7.13268,-79.47899,7,15
LA LIBERTAD,CHEPEN,PACANGA,SAN JOSE DE MORO (MORO),-7.179361,-79.439028,692,2349
LA LIBERTAD,CHEPEN,PACANGA,SANTA ELENA,-7.144285,-79.500343,2,6
LA LIBERTAD,CHEPEN,PACANGA,SEBASTROPOL,-7.13915,-79.428058,32,118
LA LIBERTAD,CHEPEN,PACANGA,TAMBILLO,-7.164295,-79.488173,0,0
LA LIBERTAD,CHEPEN,PACANGA,TELEFONO,-7.13099,-79.546157,7,23
LA LIBERTAD,CHEPEN,PACANGA,TIERRAS NUEVAS,-7.159955,-79.47492,12,38
LA LIBERTAD,CHEPEN,PACANGA,TRUST ALTO,-7.163865,-79.387537,22,89
LA LIBERTAD,CHEPEN,PACANGA,TRUST BAJO,-7.168327,-79.397877,32,111
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,ALTO SAN ILDEFONSO,-7.144297,-79.584536,152,530
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,AVIACION,-7.205547,-79.51803,21,63
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,BLAYS,-7.230615,-79.509803,6,16
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,CHARCAPE,-7.192538,-79.53187,69,239
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,EL HORNO,-7.197638,-79.524308,1,1
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,EL MILAGRO-MOLINO,-7.203187,-79.518104,129,483
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,EL TRIGO,-7.218167,-79.525478,12,43
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,GEIPE ALTO,-7.209012,-79.491862,48,189
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,GEIPE BAJO,-7.19344,-79.512957,21,70
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,GUANABANO,-7.21282,-79.491062,75,250
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,HUACA BLANCA,-7.16823,-79.55882,1,4
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,IGLESIA VIEJA,-7.137377,-79.588875,4,10
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,LA GRANJA,-7.230653,-79.486382,68,200
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,LA MANGA,-7.204023,-79.513187,14,40
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,LA MARIPOSA,-7.219965,-79.519832,26,83
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,LA PAMPILLA,-7.231648,-79.484539,15,48
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,LA TERESA,-7.143748,-79.559963,45,161
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,MANANGUICHE,-7.150948,-79.562747,4,9
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,NUEVO HORIZONTE-BUENOS AIRES,-7.14555,-79.59483,177,633
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,NUEVO MONTE GRANDE,-7.191703,-79.642222,0,0
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,PUEBLO NUEVO,-7.182573,-79.520112,1157,4014
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,QUEMBER,-7.226238,-79.486583,29,106
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,SAN ISIDRO,-7.124193,-79.57692,37,125
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,SANTA CATALINA,-7.219834,-79.515841,206,716
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,SANTA ROSA,-7.162801,-79.552841,754,2523
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,SANTIAGO,-7.222883,-79.508943,5,19
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,TAHUANTINSUYO,-7.173185,-79.613523,19,62
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,UJIAN,-7.193307,-79.524802,1,4
LA LIBERTAD,GRAN CHIMU,CASCAS,CRUCE,-7.564013,-78.806218,81,275
LA LIBERTAD,GRAN CHIMU,CASCAS,EL EMPALME,-7.571537,-78.80878,20,63
LA LIBERTAD,GRAN CHIMU,CASCAS,EL ESPEJO,-7.575148,-78.828232,12,37
LA LIBERTAD,GRAN CHIMU,CASCAS,EL SAUSALITO,-7.569252,-78.813073,34,89
LA LIBERTAD,GRAN CHIMU,CASCAS,GALLINAZO,-7.548385,-78.681242,3,13
LA LIBERTAD,GRAN CHIMU,CASCAS,JOLLUCO ALTO,-7.548567,-78.72202,154,488
LA LIBERTAD,GRAN CHIMU,CASCAS,JOLLUCO BAJO,-7.561025,-78.72643,76,266
LA LIBERTAD,GRAN CHIMU,CASCAS,LA LAGUNA,-7.550915,-78.684447,17,63
LA LIBERTAD,GRAN CHIMU,CASCAS,LA PAMPA,-7.557705,-78.680902,25,72
LA LIBERTAD,GRAN CHIMU,CASCAS,LA SOLEDAD BAJA,-7.579565,-78.832518,11,41
LA LIBERTAD,GRAN CHIMU,CASCAS,LA SOLEDAD,-7.578017,-78.835453,26,76
LA LIBERTAD,GRAN CHIMU,CASCAS,LAS LAGUNA,-7.548848,-78.727443,16,62
LA LIBERTAD,GRAN CHIMU,CASCAS,PROGRESO COLON,-7.590622,-78.894492,45,163
LA LIBERTAD,GRAN CHIMU,CASCAS,PUENTE OCHAPE,-7.573133,-78.813093,15,62
LA LIBERTAD,GRAN CHIMU,CASCAS,PUNTA MORENO,-7.594203,-78.888128,36,119
LA LIBERTAD,GRAN CHIMU,CASCAS,SINUPE,-7.58969,-78.868423,60,187
LA LIBERTAD,GRAN CHIMU,CASCAS,VISTA FLORIDA,-7.591957,-78.890375,2,8
LA LIBERTAD,GRAN CHIMU,LUCMA,PINCHADAY,-7.562353,-78.649905,51,134
LA LIBERTAD,GRAN CHIMU,MARMOT,CERRO NEGRO,-7.59756,-78.692102,57,359
LA LIBERTAD,GRAN CHIMU,MARMOT,HUANCAY,-7.60534,-78.689093,111,373
LA LIBERTAD,GRAN CHIMU,MARMOT,PAMPAS DEL BAO,-7.556248,-78.78935,54,166
LA LIBERTAD,JULCAN,CARABAMBA,CARABAMBA,-8.11249,-78.607434,366,1104
LA LIBERTAD,OTUZCO,SALPO,PLATANAR,-8.005061,-78.692315,111,449
LA LIBERTAD,OTUZCO,SALPO,RAYAPAMPA (RAYAMPAMPA),-8.001743,-78.684923,52,171
LA LIBERTAD,PACASMAYO,GUADALUPE,ALTO PERU,-7.22715,-79.46305,25,80
LA LIBERTAD,PACASMAYO,GUADALUPE,CALERA,-7.275535,-79.454782,180,644
LA LIBERTAD,PACASMAYO,GUADALUPE,CAMPO ARTURO,-7.218867,-79.465128,45,144
LA LIBERTAD,PACASMAYO,GUADALUPE,CASA BLANCA,-7.249005,-79.443928,13,23
LA LIBERTAD,PACASMAYO,GUADALUPE,CHAFAN GRANDE,-7.309211,-79.390894,109,384
LA LIBERTAD,PACASMAYO,GUADALUPE,EL HUABITO,-7.22924,-79.46419,18,60
LA LIBERTAD,PACASMAYO,GUADALUPE,GUADALUPE,-7.243731,-79.470382,6122,21857
LA LIBERTAD,PACASMAYO,GUADALUPE,JORGE CHAVEZ,-7.285548,-79.416697,30,88
LA LIBERTAD,PACASMAYO,GUADALUPE,LA CINTA,-7.252476,-79.463576,0,0
LA LIBERTAD,PACASMAYO,GUADALUPE,LA LAGUNA,-7.282503,-79.419885,0,0
LA LIBERTAD,PACASMAYO,GUADALUPE,LAS BRISAS,-7.322079,-79.580226,32,119
LA LIBERTAD,PACASMAYO,GUADALUPE,MARISCAL CASTILLA,-7.299114,-79.40718,275,920
LA LIBERTAD,PACASMAYO,GUADALUPE,PAMPILLA BAJA,-7.231147,-79.483908,1,1
LA LIBERTAD,PACASMAYO,GUADALUPE,PRIMER CAMPO,-7.28475,-79.41796,6,16
LA LIBERTAD,PACASMAYO,GUADALUPE,SANJON MARINUÑEZ,-7.23072,-79.47654,1,2
LA LIBERTAD,PACASMAYO,GUADALUPE,SEMAN,-7.218262,-79.468938,238,908
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,ALTO JEQUETEPEQUE,-7.362825,-79.571248,20,72
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,BOCA DEL RIO,-7.339288,-79.589367,0,0
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,COLLIQUE,-7.338477,-79.523987,0,0
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,EL ALFALFARITO,-7.335038,-79.559621,12,48
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,JEQUETEPEQUE,-7.337551,-79.563109,666,2313
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,LA JULIANA,-7.335538,-79.540833,0,0
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,LA PRIMAVERA,-7.348837,-79.566002,2,8
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,LA VENTUROSA,-7.336878,-79.55707,4,18
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,LACHE CHICO,-7.328322,-79.50824,0,0
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,LAS CALABERAS,-7.350925,-79.567248,0,0
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,LETANA,-7.335363,-79.520213,2,3
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,MONTE VERDE,-7.32835,-79.576428,1,5
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,PLATANAR,-7.330985,-79.548115,2,6
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,PUENTE ZAMBRANO,-7.341573,-79.567618,1,2
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,SANTA APOLONIA,-7.327902,-79.560952,1,7
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,SANTA MARTHA,-7.335717,-79.58198,33,96
LA LIBERTAD,PACASMAYO,SAN JOSE,CULTAMBO,-7.337593,-79.413902,5,19
LA LIBERTAD,PACASMAYO,SAN JOSE,EL INFIERNILLO,-7.338435,-79.395182,2,4
LA LIBERTAD,PACASMAYO,SAN JOSE,JAGUEY (EL JAGUEY),-7.344798,-79.492805,4,10
LA LIBERTAD,PACASMAYO,SAN JOSE,LAS VEGAS,-7.332025,-79.380145,34,120
LA LIBERTAD,PACASMAYO,SAN JOSE,POTRERO,-7.35157,-79.423233,13,33
LA LIBERTAD,PACASMAYO,SAN JOSE,QUEBRACHO,-7.366272,-79.428603,9,27
LA LIBERTAD,PACASMAYO,SAN JOSE,SANTA MARIA DE TECAPA,-7.3652,-79.394322,0,0
LA LIBERTAD,PACASMAYO,SAN JOSE,TECAPA,-7.358092,-79.421386,98,299
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,BRISAS DE PACASMAYO,-7.442588,-79.578402,1,2
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,BUENOS AIRES,-7.45643,-79.514632,58,238
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,CALA,-7.402423,-79.491747,1,3
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,CAVOUR,-7.371448,-79.468062,13,27
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,CHASCARRAPE,-7.394472,-79.507435,31,97
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,CRUCE EL HORNITO,-7.415628,-79.522853,21,76
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,DIOS TEDE,-7.479857,-79.544885,4,13
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,EL HORNITO,-7.417847,-79.526647,164,626
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,LA CONSTANCIA,-7.441072,-79.543698,2,10
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,PUEBLO LIBRE,-7.43038,-79.554353,1,2
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,SAN DEMETRIO,-7.440273,-79.562503,40,148
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,SANTA ELENA,-7.484265,-79.557203,1,1
LA LIBERTAD,PATAZ,PATAZ,CALQUICHE,-7.820937,-77.639785,6,14
LA LIBERTAD,PATAZ,PATAZ,CHAGUAL,-7.831945,-77.634832,66,831
LA LIBERTAD,PATAZ,PATAZ,EL VADO,-7.729968,-77.666032,5,12
LA LIBERTAD,PATAZ,PATAZ,LA LOMA,-7.72385,-77.659385,16,65
LA LIBERTAD,PATAZ,PATAZ,LA PAMPA,-7.721915,-77.658648,6,22
LA LIBERTAD,PATAZ,PATAZ,SAN ANTONIO,-7.719072,-77.661408,11,223
LA LIBERTAD,PATAZ,PATAZ,SAPOTE,-7.728072,-77.651558,1,2
LA LIBERTAD,PATAZ,PATAZ,VIJUS,-7.719506,-77.663499,273,1369
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,CEBADAPAMPA,-7.824857,-77.645108,0,0
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,CHAGUALITO,-7.828207,-77.640718,63,204
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,CORRALES,-7.82115,-77.682262,58,185
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,MUYQUE,-7.81397,-77.678443,13,75
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,SAN ISIDRO,-7.830072,-77.686635,17,73
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,PALLAR BAJO,-7.791768,-77.90423,152,575
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,ANGASMARCA,-8.132729,-78.055877,429,1816
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,COLPA SECA,-8.174277,-78.072495,107,369
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,MULLIPAMPA,-8.149907,-78.039172,40,139
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,ALTO PERU,-8.098748,-78.140165,1,9
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,CACHICADAN,-8.094422,-78.148949,651,2525
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,HUACABALI,-8.094078,-78.16,2,6
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,INGA CORRAL,-8.051438,-78.030552,46,186
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,PICOMAS,-8.10306,-78.158347,19,55
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,MOLLEBAMBA,-8.170952,-77.97394,127,470
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LA VICTORIA,-7.900475,-78.29389,22,89
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,LLARAY,-8.049585,-78.1925,70,260
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,PAMPA DE LA JULIA,-7.990597,-78.29064,2,6
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,YANIVILCA,-7.89461,-78.287372,26,112
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,CASHAN,-8.14757,-78.102605,64,237
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,COCHAPAMPA,-8.11266,-78.136505,88,242
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,CUSHIPE,-8.147023,-78.11487,64,237
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,LLATURPAMBA,-8.148552,-78.134542,32,122
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,SANTA CRUZ DE CHUCA,-8.120269,-78.142294,122,587
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,CANCATE,-8.247888,-78.162652,29,76
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,CHULITE,-8.13167,-78.186553,32,100
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,MUYCAN,-8.128853,-78.180242,61,181
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,SHIRACBALL,-8.265942,-78.165282,16,43
LA LIBERTAD,TRUJILLO,HUANCHACO,SANTA MARIA,-8.086067,-79.072392,10,41
LA LIBERTAD,TRUJILLO,HUANCHACO,VALDIVIA (VALDIVIA ALTA),-8.083574,-79.075671,30,117
LA LIBERTAD,TRUJILLO,LAREDO,BARRAZA,-8.11089,-78.971282,151,677
LA LIBERTAD,TRUJILLO,LAREDO,BELLO HORIZONTE,-8.058874,-78.859103,372,1443
LA LIBERTAD,TRUJILLO,LAREDO,CATUAY BAJO,-8.014039,-78.834939,60,207
LA LIBERTAD,TRUJILLO,LAREDO,CHACARILLA BARRAZA,-8.109877,-78.984645,72,324
LA LIBERTAD,TRUJILLO,LAREDO,CIUDAD DE DIOS,-8.054046,-78.855056,80,283
LA LIBERTAD,TRUJILLO,LAREDO,ESPINO LIMON,-8.104756,-78.939353,13,45
LA LIBERTAD,TRUJILLO,LAREDO,LAREDO,-8.089652,-78.960168,5739,23828
LA LIBERTAD,TRUJILLO,LAREDO,LAS LOMAS,-8.114519,-78.947104,39,139
LA LIBERTAD,TRUJILLO,LAREDO,LOMAS DE QUIRIHUAC,-8.07275,-78.839625,3,5
LA LIBERTAD,TRUJILLO,LAREDO,NUEVO LAREDO,-8.068872,-78.946867,4,23
LA LIBERTAD,TRUJILLO,LAREDO,PAMPAS DE SAN JUAN,-8.130385,-78.940078,171,657
LA LIBERTAD,TRUJILLO,LAREDO,QUIRIHUAC ALTO (QUIRIHUAC NUEVO),-8.065833,-78.86135,98,316
LA LIBERTAD,TRUJILLO,LAREDO,QUIRIHUAC BAJO (QUIRIHUAC I),-8.067343,-78.851537,36,114
LA LIBERTAD,TRUJILLO,LAREDO,SAN CARLOS,-8.071235,-78.950741,542,2128
LA LIBERTAD,TRUJILLO,LAREDO,SANTA ROSA BAJA,-8.04591,-78.848727,18,58
LA LIBERTAD,TRUJILLO,MOCHE,BELLAVISTA,-8.173057,-79.00075,21,90
LA LIBERTAD,TRUJILLO,MOCHE,BYTIN,-8.161721,-79.001014,10,45
LA LIBERTAD,TRUJILLO,MOCHE,CHACARILLA,-8.1611,-79.002401,15,55
LA LIBERTAD,TRUJILLO,MOCHE,CHANQUIN ALTO,-8.13788,-78.999181,63,282
LA LIBERTAD,TRUJILLO,MOCHE,CHOC CHOC,-8.170876,-78.999743,17,84
LA LIBERTAD,TRUJILLO,MOCHE,EL CARNERO,-8.149838,-79.007736,19,83
LA LIBERTAD,TRUJILLO,MOCHE,EL PALMO,-8.176109,-79.000088,12,59
LA LIBERTAD,TRUJILLO,MOCHE,EL ROSARIO,-8.152468,-79.009228,6,25
LA LIBERTAD,TRUJILLO,MOCHE,EL TANQUE,-8.146443,-79.007944,14,58
LA LIBERTAD,TRUJILLO,MOCHE,HORCONCITO,-8.167425,-79.015668,35,144
LA LIBERTAD,TRUJILLO,MOCHE,HUABALITO,-8.167789,-79.001714,28,115
LA LIBERTAD,TRUJILLO,MOCHE,HUARTACO,-8.172262,-79.00229,14,62
LA LIBERTAD,TRUJILLO,MOCHE,HUEREQUEQUE,-8.161014,-78.998127,5,18
LA LIBERTAD,TRUJILLO,MOCHE,JUSHAPE,-8.144661,-78.999422,170,713
LA LIBERTAD,TRUJILLO,MOCHE,LA AMERICA,-8.164463,-79.022953,25,137
LA LIBERTAD,TRUJILLO,MOCHE,LA BARRANCA,-8.15197,-79.018449,8,24
LA LIBERTAD,TRUJILLO,MOCHE,LA COBRANZA,-8.142434,-79.004398,60,249
LA LIBERTAD,TRUJILLO,MOCHE,LA CRUZ,-8.176691,-79.007892,6,36
LA LIBERTAD,TRUJILLO,MOCHE,LA ESPERANZA,-8.149925,-79.009411,21,80
LA LIBERTAD,TRUJILLO,MOCHE,LA GENERAL (SUN. B),-8.145787,-79.000679,22,101
LA LIBERTAD,TRUJILLO,MOCHE,LA LINEA,-8.161783,-79.007637,17,68
LA LIBERTAD,TRUJILLO,MOCHE,LA PALMERA,-8.164906,-79.001235,8,30
LA LIBERTAD,TRUJILLO,MOCHE,LAS TORRES DE SAN BORJA,-8.170042,-79.023572,96,375
LA LIBERTAD,TRUJILLO,MOCHE,LOS MUERTOS,-8.171845,-79.015156,6,30
LA LIBERTAD,TRUJILLO,MOCHE,LOS PENCOS,-8.167073,-79.018626,1,2
LA LIBERTAD,TRUJILLO,MOCHE,LOS TALLOS,-8.163546,-79.006517,11,64
LA LIBERTAD,TRUJILLO,MOCHE,MOCHE,-8.171295,-79.009177,4618,20549
LA LIBERTAD,TRUJILLO,MOCHE,PISUN,-8.149307,-78.999769,49,188
LA LIBERTAD,TRUJILLO,MOCHE,SAN AGUSTIN DEL PUENTE,-8.144897,-79.012949,23,112
LA LIBERTAD,TRUJILLO,MOCHE,SUN (SUNA),-8.147667,-79.003722,104,453
LA LIBERTAD,TRUJILLO,MOCHE,VILLA SAN JUAN,-8.149437,-79.002479,51,233
